V1,rural3,union1988,centeno,totalexperience,replacement,iddto,idedo,jornadaPRI,noOP,fraud
Aguascalientes_I_DSC_0019,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0020,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0021,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0022,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0023,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0024,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0025,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_DSC_0026,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0027,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_DSC_0028,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0029,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_DSC_0030,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0031,0.130065903,1,0,1,0,1,1,0.50999999,1,1
Aguascalientes_I_DSC_0032,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0033,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0034,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0035,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0036,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0037,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0038,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0039,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_DSC_0040,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0041,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0042,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0043,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0044,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0045,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0046,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0047,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0048,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0049,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0050,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0051,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0052,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0053,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0054,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0055,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0056,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0057,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0058,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0059,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0060,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0061,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0062,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0063,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0065,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0066,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0066,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0067,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0068,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0069,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0070,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0071,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0072,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0073,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0074,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0075,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0076,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0077,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0078,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0079,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0080,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0081,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0082,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0083,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0084,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0085,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0086,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0087,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0088,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0089,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0091,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0092,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0093,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_DSC_0094,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0095,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0097,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0098,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0099,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0100,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0101,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_DSC_0102,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0103,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0104,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0106,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0107,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0108,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0109,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0110,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0111,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0112,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0113,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0114,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0115,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0116,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0117,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0118,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_DSC_0119,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0120,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0121,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0122,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0123,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0124,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0125,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0126,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0127,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0128,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_DSC_0129,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_IMG_7899,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_IMG_7901,0.130065903,1,0,1,0,1,1,0.50999999,1,0
Aguascalientes_I_IMG_7903,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_IMG_7905,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_IMG_7907,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_IMG_7909,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_IMG_7910,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_IMG_7911,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_IMG_7912,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_IMG_7913,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_IMG_7914,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_IMG_7915,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_IMG_7916,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_IMG_7917,0.130065903,1,0,1,0,1,1,0.50999999,0,0
Aguascalientes_I_IMG_7918,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Aguascalientes_I_IMG_7919,0.130065903,1,0,1,0,1,1,0.50999999,0,1
Baja California Sur_II_20140722_111614,1.090278029,0,0,1,0,4,3,0.330000013,1,1
Baja California Sur_II_20140722_111655,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_20140722_111714,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_20140722_111748,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_20140722_111838,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_20140722_111902,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_20140722_111927,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_20140722_111946,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_20140722_112054,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_20140722_112145,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6884,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6888,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6890,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6892,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6893,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6894,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6895,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6896,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6899,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6900,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6901,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6902,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_IMG_6903,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6904,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6905,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6906,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_IMG_6907,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6908,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6909,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6910,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6912,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6913,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6914,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6915,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6916,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6917,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6918,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_IMG_6919,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6920,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6921,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6922,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6923,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6924,1.090278029,0,0,1,0,4,3,0.330000013,1,1
Baja California Sur_II_IMG_6925,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6926,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6927,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6928,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6929,1.090278029,0,0,1,0,4,3,0.330000013,1,1
Baja California Sur_II_IMG_6930,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6931,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6932,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6933,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6934,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6935,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_IMG_6936,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6937,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6938,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6939,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6940,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6941,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6942,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6943,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6945,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6946,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6947,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6948,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6949,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6950,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6951,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6952,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_IMG_6953,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6954,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_IMG_6955,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6956,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6957,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6958,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6959,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6960,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6961,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6962,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6963,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6964,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6965,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6966,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6967,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6968,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6969,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6970,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6971,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6972,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6973,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6974,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6975,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6976,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6977,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6978,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6979,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6980,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6981,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6982,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6983,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6984,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6985,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6987,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6989,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6990,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_6991,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6992,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6993,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6994,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6995,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6996,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_IMG_6998,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_6999,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7000,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7001,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7003,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_IMG_7004,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_7005,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_7006,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_7007,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7008,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7009,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7010,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7011,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_7012,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7013,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7014,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7015,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7017,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7018,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7019,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7021,1.090278029,0,0,1,0,4,3,0.330000013,0,1
Baja California Sur_II_IMG_7022,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7023,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_7024,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7025,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7026,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7027,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_7028,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7029,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_7030,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7031,1.090278029,0,0,1,0,4,3,0.330000013,0,0
Baja California Sur_II_IMG_7032,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7033,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7034,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7035,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7036,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_II_IMG_7037,1.090278029,0,0,1,0,4,3,0.330000013,1,1
Baja California Sur_II_IMG_7038,1.090278029,0,0,1,0,4,3,0.330000013,1,0
Baja California Sur_I_IMG_6636,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6637,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6638,0.479281604,0,0,1,0,3,3,0.330000013,0,1
Baja California Sur_I_IMG_6639,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6640,0.479281604,0,0,1,0,3,3,0.330000013,1,0
Baja California Sur_I_IMG_6641,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6642,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6643,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6644,0.479281604,0,0,1,0,3,3,0.330000013,0,1
Baja California Sur_I_IMG_6645,0.479281604,0,0,1,0,3,3,0.330000013,1,1
Baja California Sur_I_IMG_6646,0.479281604,0,0,1,0,3,3,0.330000013,1,0
Baja California Sur_I_IMG_6647,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6648,0.479281604,0,0,1,0,3,3,0.330000013,0,1
Baja California Sur_I_IMG_6649,0.479281604,0,0,1,0,3,3,0.330000013,1,0
Baja California Sur_I_IMG_6650,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6651,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6652,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6653,0.479281604,0,0,1,0,3,3,0.330000013,0,1
Baja California Sur_I_IMG_6654,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6655,0.479281604,0,0,1,0,3,3,0.330000013,1,0
Baja California Sur_I_IMG_6656,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6657,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6658,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6659,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6660,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6661,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6662,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6663,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6664,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6665,0.479281604,0,0,1,0,3,3,0.330000013,0,1
Baja California Sur_I_IMG_6666,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6667,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6668,0.479281604,0,0,1,0,3,3,0.330000013,1,0
Baja California Sur_I_IMG_6669,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6670,0.479281604,0,0,1,0,3,3,0.330000013,0,0
Baja California Sur_I_IMG_6672,0.479281604,0,0,1,0,3,3,0.330000013,0,0
